Collection,Category,Name,Variant Name,Price,In Stock,URL,id
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing ""Ai Lao Jue Se"" Raw Pu-erh Tea",25 grams sample,11.60,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-ai-lao-jue-se-raw-pu-erh-tea,29981241542
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing ""Mang Fei"" Raw Pu-erh Tea Cake",1 cake (357 grams),80.00,No,https://yunnansourcing.com/products/2009-yunnan-sourcing-mang-fei-raw-pu-erh-tea-cake,29993924998
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing ""Mang Fei"" Raw Pu-erh Tea Cake",25 grams sample portion,8.65,No,https://yunnansourcing.com/products/2009-yunnan-sourcing-mang-fei-raw-pu-erh-tea-cake,29993925126
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing ""Nostalgia"" Raw Pu-erh Tea of Jing Mai Mountain",1 cake (200 grams),110.00,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-nostalgia-raw-pu-erh-tea-of-jing-mai-mountain,29994457670
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing ""Nostalgia"" Raw Pu-erh Tea of Jing Mai Mountain",25 grams sample portion,16.25,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-nostalgia-raw-pu-erh-tea-of-jing-mai-mountain,29994605254
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing ""You Le Zhi Chun"" Raw Pu-erh Tea",357 grams,154.00,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-you-le-zhi-chun-raw-pu-erh-tea,29974420614
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing ""You Le Zhi Chun"" Raw Pu-erh Tea",25 grams sample,14.30,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-you-le-zhi-chun-raw-pu-erh-tea,29974709062
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing * Road to Yi Wu ""Ding Jia Zhai"" Raw Pu-erh Tea Cake",1 cake (357 grams),330.00,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-road-to-yi-wu-ding-jia-zhai-raw-pu-erh-tea-cake-357-grams,29993142598
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing * Road to Yi Wu ""Ding Jia Zhai"" Raw Pu-erh Tea Cake",25 grams sample portion,28.00,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-road-to-yi-wu-ding-jia-zhai-raw-pu-erh-tea-cake-357-grams,29992577350
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing * Road to Yi Wu ""Ding Jia Zhai"" Raw Pu-erh Tea Cake",10 grams sample portion,12.75,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-road-to-yi-wu-ding-jia-zhai-raw-pu-erh-tea-cake-357-grams,29992950918
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing * Road to Yi Wu ""Man Zhuan"" Raw Pu-erh Tea Cake",357 gram cake,330.00,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-road-to-yi-wu-man-zhuan-raw-tea-cake-357g,29981922566
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing * Road to Yi Wu ""Man Zhuan"" Raw Pu-erh Tea Cake",25 gram sample,28.00,No,https://yunnansourcing.com/products/2009-yunnan-sourcing-road-to-yi-wu-man-zhuan-raw-tea-cake-357g,29982162118
2009 Raw Pu-erh Tea,Raw Pu-erh Tea,"2009 Yunnan Sourcing * Road to Yi Wu ""Man Zhuan"" Raw Pu-erh Tea Cake",10 gram sample,12.50,Yes,https://yunnansourcing.com/products/2009-yunnan-sourcing-road-to-yi-wu-man-zhuan-raw-tea-cake-357g,29982162182
2010 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2010 Autumn Hai Lang Hao ""Qi Lin Jun Xiu"" Yi Wu Wild Arbor Raw Pu-erh Tea Cake",400 Gram Cake,105.00,Yes,https://yunnansourcing.com/products/2010-autumn-hai-lang-hao-qi-lin-jun-xiu-yi-wu-wild-arbor-raw-pu-erh-tea-cake,31486406470
2010 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2010 Autumn Hai Lang Hao ""Qi Lin Jun Xiu"" Yi Wu Wild Arbor Raw Pu-erh Tea Cake",25 Gram Sample,10.00,Yes,https://yunnansourcing.com/products/2010-autumn-hai-lang-hao-qi-lin-jun-xiu-yi-wu-wild-arbor-raw-pu-erh-tea-cake,31486406534
2010 Hai Lang Hao Pu-erh Teas,Ripe Pu-Erh Tea,"2010 Hai Lang Hao ""As You Like"" Ripe Pu-erh Tea Cake of Menghai",400 Gram Cake,56.00,No,https://yunnansourcing.com/products/2010-hai-lang-hao-as-you-like-ripe-pu-erh-tea-cake-of-menghai,31486327942
2010 Hai Lang Hao Pu-erh Teas,Ripe Pu-Erh Tea,"2010 Hai Lang Hao ""As You Like"" Ripe Pu-erh Tea Cake of Menghai",25 Gram Sample,6.80,Yes,https://yunnansourcing.com/products/2010-hai-lang-hao-as-you-like-ripe-pu-erh-tea-cake-of-menghai,31486328006
2010 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2010 Hai Lang Hao ""Ba Ma Gong Chun"" Nan Nuo Shan Ancient Arbor Raw Pu-erh Tea Cake",400 Gram Cake,130.00,Yes,https://yunnansourcing.com/products/2010-hai-lang-hao-ba-ma-gong-chun-nan-nuo-shan-ancient-arbor-raw-pu-erh-tea-cake,31486531142
2010 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2010 Hai Lang Hao ""Ba Ma Gong Chun"" Nan Nuo Shan Ancient Arbor Raw Pu-erh Tea Cake",25 Gram Sample,11.80,Yes,https://yunnansourcing.com/products/2010-hai-lang-hao-ba-ma-gong-chun-nan-nuo-shan-ancient-arbor-raw-pu-erh-tea-cake,31486531206
2010 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2010 Hai Lang Hao ""Lao Ban Zhang Gu Shu"" Raw Pu-erh Tea",10 Grams Sample,32.00,Yes,https://yunnansourcing.com/products/2010-hai-lang-hao-lao-ban-zhang-gu-shu-raw-pu-erh-tea,29879274569831
2010 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2010 Hai Lang Hao ""Lasting Fragrance"" Yi Wu Wild Arbor Raw Pu-erh Tea Cake",400 Gram Cake (wrapper badly torn),95.00,No,https://yunnansourcing.com/products/2010-hai-lang-hao-lasting-fragrance-yi-wu-wild-arbor-raw-pu-erh-tea-cake,31486575686
2010 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2010 Hai Lang Hao ""Lasting Fragrance"" Yi Wu Wild Arbor Raw Pu-erh Tea Cake",25 Gram Sample,8.50,No,https://yunnansourcing.com/products/2010-hai-lang-hao-lasting-fragrance-yi-wu-wild-arbor-raw-pu-erh-tea-cake,31486575750
2010 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2010 Hai Lang Hao ""Qi Lin Jun Xiu"" Yi Wu Wild Arbor Raw Pu-erh Tea Cake",400 Gram Cake,130.00,Yes,https://yunnansourcing.com/products/2010-hai-lang-hao-qi-lin-jun-xiu-yi-wu-wild-arbor-raw-pu-erh-tea-cake,31486629638
2010 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2010 Hai Lang Hao ""Qi Lin Jun Xiu"" Yi Wu Wild Arbor Raw Pu-erh Tea Cake",25 Gram Sample,11.75,Yes,https://yunnansourcing.com/products/2010-hai-lang-hao-qi-lin-jun-xiu-yi-wu-wild-arbor-raw-pu-erh-tea-cake,31486629702
2010 Menghai Tea Factory Teas,Ripe Pu-erh Tea,"2010 Menghai ""7552 001"" Ripe Pu-erh Tea Cake",357 Gram Cake,45.00,Yes,https://yunnansourcing.com/products/2010-menghai-7552-001-ripe-pu-erh-tea-cake,30788354310
2010 Menghai Tea Factory Teas,Ripe Pu-Erh Tea,"2010 Menghai ""Da Yi Gong Tuo"" Ripe Pu-erh Tea",100 Gram Tuo,17.00,No,https://yunnansourcing.com/products/2010-menghai-da-yi-gong-tuo-ripe-pu-erh-tea,30789914054
2010 Menghai Tea Factory Teas,Ripe Pu-Erh Tea,"2010 Menghai Tea Factory ""Pu Zhi Wei"" Ripe Pu-erh Tea Cake",357 Gram Cake,33.00,Yes,https://yunnansourcing.com/products/2010-menghai-tea-factory-pu-zhi-wei-ripe-pu-erh-tea-cake,30790186246
2010 Menghai Tea Factory Teas,Ripe Pu-erh Tea,2010 Menghai Tea Factory 7572 Ripe Pu-erh Tea Cake,357 Gram Cake,57.00,Yes,https://yunnansourcing.com/products/2010-menghai-tea-factory-7572-ripe-pu-erh-tea-cake,30789024582
2010 Menghai Tea Factory Teas,Ripe Pu-erh Tea,2010 Menghai Tea Factory 7572 Ripe Pu-erh Tea Cake,25 Grams Sample,7.00,Yes,https://yunnansourcing.com/products/2010-menghai-tea-factory-7572-ripe-pu-erh-tea-cake,1556409450517
2010 Menghai Tea Factory Teas,Ripe Pu-Erh Tea,2010 Menghai Tea Factory 8592 002 or 003 Ripe Pu-erh Tea Cake,357 Gram Cake,31.00,No,https://yunnansourcing.com/products/2010-menghai-tea-factory-8592-002-or-003-ripe-pu-erh-tea-cake,30791162054
2010 Menghai Tea Factory Teas,Ripe Pu-Erh Tea,2010 Menghai Tea Factory 8592 002 or 003 Ripe Pu-erh Tea Cake,25 Grams Sample,4.80,Yes,https://yunnansourcing.com/products/2010-menghai-tea-factory-8592-002-or-003-ripe-pu-erh-tea-cake,51995749333
2010 Menghai Tea Factory Teas,Ripe Pu-Erh Tea,2010 Menghai V93 Premium Ripe Pu-erh Tea Tuo,100 Gram Tuo,9.40,No,https://yunnansourcing.com/products/2010-menghai-v93-premium-ripe-pu-erh-tea-tuo,30789300422
2010 Menghai Tea Factory Teas,Ripe Pu-Erh Tea,2010 Menghai V93 Premium Ripe Pu-erh Tea Tuo,1 Bag (500 grams),42.00,No,https://yunnansourcing.com/products/2010-menghai-v93-premium-ripe-pu-erh-tea-tuo,30789300486
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Autumn Bang Dong"" Raw Pu-erh Tea Cake",1 cake (400 grams),105.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-autumn-bang-dong-raw-pu-erh-tea-cake,30986485318
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Autumn Bang Dong"" Raw Pu-erh Tea Cake",25 grams sample portion,10.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-autumn-bang-dong-raw-pu-erh-tea-cake,30986485510
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Autumn Jie Liang"" Raw Pu-erh Tea Cake",1 cake (400 grams),130.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-autumn-jie-liang-raw-pu-erh-tea-cake,30781611718
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Autumn Jie Liang"" Raw Pu-erh Tea Cake",25 grams sample portion,11.80,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-autumn-jie-liang-raw-pu-erh-tea-cake,30781611782
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Autumn Mang Fei"" Raw Pu-erh Tea Cake",1 cake (400 grams),110.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-autumn-mang-fei-raw-pu-erh-tea-cake,30985220166
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Autumn Mang Fei"" Raw Pu-erh Tea Cake",25 grams sample portion,10.35,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-autumn-mang-fei-raw-pu-erh-tea-cake,30985347782
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Bang Dong Village"" Raw Wild Arbor Pu-erh Tea Cake of Mengku",1 cake (250 grams),77.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-bang-dong-village-raw-wild-arbor-pu-erh-tea-cake-of-mengku,30115289286
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Bang Dong Village"" Raw Wild Arbor Pu-erh Tea Cake of Mengku",25 grams sample portion,10.20,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-bang-dong-village-raw-wild-arbor-pu-erh-tea-cake-of-mengku,30115379654
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Bang Ma"" Wild Arbor Pu-erh Tea Cake",1 cake (357 grams),93.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-bang-ma-wild-arbor-pu-erh-tea-cake,30780995270
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Bang Ma"" Wild Arbor Pu-erh Tea Cake",25 grams sample portion,5.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-bang-ma-wild-arbor-pu-erh-tea-cake,30780995398
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Big Snow Mountain"" Raw Pu-erh Tea Cake",1 cake (250 grams),54.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-big-snow-mountain-raw-pu-erh-tea-cake,30772841606
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Big Snow Mountain"" Raw Pu-erh Tea Cake",25 grams sample portion,8.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-big-snow-mountain-raw-pu-erh-tea-cake,30773108486
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Bu Lang Jie Liang"" Raw Pu-erh Tea Cake",1 cake (250 grams),100.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-bu-lang-jie-liang-raw-pu-erh-tea-cake,30114873606
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Bu Lang Jie Liang"" Raw Pu-erh Tea Cake",25 grams sample portion,12.50,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-bu-lang-jie-liang-raw-pu-erh-tea-cake,30114873670
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Ding Jia Zhai"" Autumn Harvest Yi Wu Pu-erh Tea Cake",1 cake (250 grams),172.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-ding-jia-zhai-autumn-harvest-yi-wu-pu-erh-tea-cake,30777335558
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Ding Jia Zhai"" Autumn Harvest Yi Wu Pu-erh Tea Cake",25 grams sample portion,19.70,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-ding-jia-zhai-autumn-harvest-yi-wu-pu-erh-tea-cake,30777335622
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Ge Deng"" Raw Pu-erh Tea Cake",1 cake (250 grams),95.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-ge-deng-raw-pu-erh-tea-cake,30773736838
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Ge Deng"" Raw Pu-erh Tea Cake",25 grams portion sample,12.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-ge-deng-raw-pu-erh-tea-cake,30773736902
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Jing Gu Yang Ta"" Raw Pu-erh Tea Cake",1 cake (250 grams),87.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-jing-gu-yang-ta-pu-erh-tea-250g,29995333254
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Jing Gu Yang Ta"" Raw Pu-erh Tea Cake",25 grams sample portion,11.20,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-jing-gu-yang-ta-pu-erh-tea-250g,29995494982
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Man Zhuan"" Autumn Harvest Yi Wu Pu-erh Tea Cake",1 cake (250 grams),192.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-man-zhuan-autumn-harvest-yi-wu-pu-erh-tea-cake,30778645318
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Man Zhuan"" Autumn Harvest Yi Wu Pu-erh Tea Cake",25 grams sample portion,21.70,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-man-zhuan-autumn-harvest-yi-wu-pu-erh-tea-cake,30778645446
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Nan Nuo Ya Kou"" Raw Pu-erh Tea Cake",1 cake (250 grams),94.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-nan-nuo-ya-kou-raw-pu-erh-tea-cake,30113138310
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Nan Nuo Ya Kou"" Raw Pu-erh Tea Cake",25 grams sample portion,12.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-nan-nuo-ya-kou-raw-pu-erh-tea-cake,30113274310
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Wu Liang Shan"" Raw Pu-erh Tea Cake",1 cake (250 grams),66.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-wu-liang-shan-raw-pu-erh-tea-cake,30116067014
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Wu Liang Shan"" Raw Pu-erh Tea Cake",25 grams sample portion,9.10,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-wu-liang-shan-raw-pu-erh-tea-cake,30116131142
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Yi Bang"" Ancient Arbor Pu-erh Tea Cake",1 cake (250 grams),192.00,No,https://yunnansourcing.com/products/2010-yunnan-sourcing-yi-bang-ancient-arbor-pu-erh-tea-cake,30779673990
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Yi Bang"" Ancient Arbor Pu-erh Tea Cake",25 Grams Sample,21.70,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-yi-bang-ancient-arbor-pu-erh-tea-cake,30779674054
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Yi Bang"" Ancient Arbor Pu-erh Tea Cake",10 Grams Sample,10.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-yi-bang-ancient-arbor-pu-erh-tea-cake,3289256919061
2010 Yunnan Sourcing Brand Pu-erh Tea,Ripe Pu-Erh Tea,"2010 Yunnan Sourcing ""Yi Dian Hong"" Ripe Pu-erh Tea Mini Cake",1 cake (100 grams),11.00,No,https://yunnansourcing.com/products/2010-yunnan-sourcing-yi-dian-hong-ripe-pu-erh-tea-mini-cake,30774221510
2010 Yunnan Sourcing Brand Pu-erh Tea,Ripe Pu-Erh Tea,"2010 Yunnan Sourcing ""Yi Dian Hong"" Ripe Pu-erh Tea Mini Cake",1 tong (7 cakes),70.00,No,https://yunnansourcing.com/products/2010-yunnan-sourcing-yi-dian-hong-ripe-pu-erh-tea-mini-cake,30774221574
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Yi Wu Zheng Shan"" Raw Pu-erh Tea Cake of Yi Wu",1 cake (250 grams),70.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-yi-wu-zheng-shan-raw-pu-erh-tea-cake-of-yi-wu,30772491078
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""Yi Wu Zheng Shan"" Raw Pu-erh Tea Cake of Yi Wu",25 grams portion sample,9.50,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-yi-wu-zheng-shan-raw-pu-erh-tea-cake-of-yi-wu,30772491142
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""You Le Ya Nuo"" Raw Pu-erh Tea Cake",1 cake (250 grams),72.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-you-le-ya-nuo-raw-pu-erh-tea-cake,30113771782
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,"2010 Yunnan Sourcing ""You Le Ya Nuo"" Raw Pu-erh Tea Cake",25 grams sample portion,9.70,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-you-le-ya-nuo-raw-pu-erh-tea-cake,30113915462
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,2010 Yunnan Sourcing Hand-Braided Wild Arbor Pu-erh Tea of Yong De,1 cake (400 grams),90.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-hand-braided-wild-arbor-pu-erh-tea-of-yong-de,30780394246
2010 Yunnan Sourcing Brand Pu-erh Tea,Raw Pu-erh Tea,2010 Yunnan Sourcing Hand-Braided Wild Arbor Pu-erh Tea of Yong De,25 grams sample portion,9.00,Yes,https://yunnansourcing.com/products/2010-yunnan-sourcing-hand-braided-wild-arbor-pu-erh-tea-of-yong-de,30780394374
2011 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2011 Hai Lang Hao ""After the Rain"" Raw Pu-erh Tea Cake",400 Gram Cake,380.00,Yes,https://yunnansourcing.com/products/2011-hai-lang-hao-after-the-rain-raw-pu-erh-tea-cake,31786270470
2011 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2011 Hai Lang Hao ""After the Rain"" Raw Pu-erh Tea Cake",10 Gram Sample,12.00,Yes,https://yunnansourcing.com/products/2011-hai-lang-hao-after-the-rain-raw-pu-erh-tea-cake,31786270598
2011 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2011 Hai Lang Hao ""Autumn Yuan Sheng Xiang"" Raw Pu-erh Tea Cake",400 Gram Cake,105.00,Yes,https://yunnansourcing.com/products/2011-hai-lang-hao-autumn-yuan-sheng-xiang-raw-pu-erh-tea-cake,31786616454
2011 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2011 Hai Lang Hao ""Autumn Yuan Sheng Xiang"" Raw Pu-erh Tea Cake",25 Gram Sample,10.00,Yes,https://yunnansourcing.com/products/2011-hai-lang-hao-autumn-yuan-sheng-xiang-raw-pu-erh-tea-cake,31786616518
2011 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2011 Hai Lang Hao ""Golden Autumn"" Raw Pu-erh tea of Yi Wu Mountain",400 Gram Cake,120.00,Yes,https://yunnansourcing.com/products/2011-hai-lang-hao-golden-autumn-raw-pu-erh-tea-of-yi-wu-mountain,31785740678
2011 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2011 Hai Lang Hao ""Golden Autumn"" Raw Pu-erh tea of Yi Wu Mountain",25 Gram Sample,11.00,Yes,https://yunnansourcing.com/products/2011-hai-lang-hao-golden-autumn-raw-pu-erh-tea-of-yi-wu-mountain,31785740742
2011 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2011 Hai Lang Hao ""Yuan Sheng Xiang"" Raw Pu-erh Tea Cake",400 Gram Cake,130.00,Yes,https://yunnansourcing.com/products/2011-hai-lang-hao-yuan-sheng-xiang-raw-pu-erh-tea-cake,31786823430
2011 Hai Lang Hao Pu-erh Teas,Raw Pu-erh Tea,"2011 Hai Lang Hao ""Yuan Sheng Xiang"" Raw Pu-erh Tea Cake",25 Gram Sample,11.75,Yes,https://yunnansourcing.com/products/2011-hai-lang-hao-yuan-sheng-xiang-raw-pu-erh-tea-cake,31786823558
2011 Menghai Tea Factory Teas,Ripe Pu-Erh Tea,"2011 Menghai ""0532"" Premium Ripe Pu-erh Tea Cake",357 Gram Cake,50.00,No,https://yunnansourcing.com/products/2011-menghai-0532-premium-ripe-pu-erh-tea-cake,30850753926
2011 Menghai Tea Factory Teas,Raw Pu-erh Tea,"2011 Menghai ""Da Yi Jia Ji Tuo"" Raw Pu-erh Tea",100 Gram Tuo,5.50,No,https://yunnansourcing.com/products/2011-menghai-da-yi-jia-ji-tuo-raw-pu-erh-tea,30850008006
2011 Menghai Tea Factory Teas,Raw Pu-erh Tea,"2011 Menghai ""Da Yi Jia Ji Tuo"" Raw Pu-erh Tea",1 Bag (500 Grams),27.00,No,https://yunnansourcing.com/products/2011-menghai-da-yi-jia-ji-tuo-raw-pu-erh-tea,30850008070
2011 Menghai Tea Factory Teas,Ripe Pu-erh Tea,"2011 Menghai ""Jade Dew"" Premium Ripe Pu-erh Tea Cake",1 Cake (357 Grams),36.00,Yes,https://yunnansourcing.com/products/2011-menghai-jade-dew-premium-ripe-pu-erh-tea-cake,12824989827175
2011 Menghai Tea Factory Teas,Ripe Pu-erh Tea,"2011 Menghai ""Jade Dew"" Premium Ripe Pu-erh Tea Cake",25 Grams Sample,5.25,Yes,https://yunnansourcing.com/products/2011-menghai-jade-dew-premium-ripe-pu-erh-tea-cake,12824991170663
2011 Menghai Tea Factory Teas,Raw Pu-erh Tea,"2011 Menghai ""Spring of Menghai"" Raw Pu-erh Tea",357 Gram Cake,53.00,Yes,https://yunnansourcing.com/products/2011-menghai-spring-of-menghai-raw-pu-erh-tea,30850463238
2011 Menghai Tea Factory Teas,Ripe Pu-erh Tea,"2011 Menghai ""Xin Hai Bai Nian"" Premium Ripe Pu-erh Tea Cake",1 Cake (357 Grams),76.00,Yes,https://yunnansourcing.com/products/2011-menghai-xin-hai-bai-nian-premium-ripe-pu-erh-tea-cake,42482183701
2011 Menghai Tea Factory Teas,Ripe Pu-erh Tea,"2011 Menghai ""Xin Hai Bai Nian"" Premium Ripe Pu-erh Tea Cake",25 Grams Sample,8.40,Yes,https://yunnansourcing.com/products/2011-menghai-xin-hai-bai-nian-premium-ripe-pu-erh-tea-cake,42482183765
2011 Menghai Tea Factory Teas,Ripe Pu-Erh Tea,2011 Menghai 7562 101 Classic Ripe Pu-erh Brick Tea,250 Gram Brick,35.00,Yes,https://yunnansourcing.com/products/2011-menghai-7562-101-classic-ripe-pu-erh-brick-tea,30849490694
2011 Menghai Tea Factory Teas,Ripe Pu-Erh Tea,2011 Menghai 7562 101 Classic Ripe Pu-erh Brick Tea,25 Grams Sample,6.30,Yes,https://yunnansourcing.com/products/2011-menghai-7562-101-classic-ripe-pu-erh-brick-tea,51995690133
2011 Menghai Tea Factory Teas,Raw Pu-erh Tea,"2011 Menghai Tea Factory ""Pu Zhi Wei"" Raw Pu-erh Tea Cake",357 Gram Cake,27.00,Yes,https://yunnansourcing.com/products/2011-menghai-tea-factory-pu-zhi-wei-raw-pu-erh-tea-cake,30849643974
